APAGAR;SALDO;DOTACATUAL;FUNCAO;SUBFUNCAO;PROGRAMA;PROJATIV;ACAO;DOTAC;ALTDO;EMPMES;EMPATUAL;LIQMES;LIQATUAL;PAGOMES;PAGOATUAL;PODER;PODERNOME;ORGAO;ORGAONOME;UNIDADE;CATEGORIA;CATEGORIANOME;GRUPO;GRUPONOME;MODALIDADE;MODALIDADENOME;ELEMENTO;ELEMENTONOME;CATECNOME;FUNCAONOME;PROGRAMANOME;SUBFUNCAONOME;PROJATIVNOME;ACAONOME;CATEC;UNIDADENOME;ORGAO1;UNIDADE1;DESDOBRO;FICHA;EMPRESA;EMPRESANOME;FONINDUSO;FONINDUSONOME;FONGRUPO;FONGRUPONOME;FONCODIGO;FONCODIGONOME;VINGRUPO;VINGRUPONOME;VINCODIGO;VINCODIGONOME;PROCESSADO;NPROCESSADO;DESDOBRONOME;ALTERACAOMAISMES;ALTERACAOMENOSMES;SALDOALTERACAOMES;FONRO;FONRONOME;CFPRO;CFPRONOME;PERC_EMPATUAL_DOTAC;FONTE_STN;FONTE_STNNOME;ESFERANOME;ESFERA;CLASSIFICACAO_SCPINOME;CLASSIFICACAO_MSCNOME;CLASSIFICACAO_SCPI;CLASSIFICACAO_MSC;CATEC_STN;CATEC_STNNOME;VINCULO;VINCULONOME;RESERVA;RESERVA_EMP;RESERVA_SALDO;CATECFICHA;CATECFICHANOME;COMPFR_STN;
58,76;-408,76;0;12;306;1002;1032;0000;0;0;408,76;408,76;350;350;350;350;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020102;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;MATERIAL DE EXPEDIENTE;Educação;MAIS EDUCAÇÃO;Alimentação e Nutrição;Alimentação com dignidade e qualidade;Alimentação com dignidade e qualidade;3.3.90.30.16;DEPARTAMENTO MUNICIPAL DE EDUCAÇÃO;01;02;16;53;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;01;TESOURO;00  ;Recursos Ordinarios;110;GERAL;000;GERAL;0;58,76;MATERIAL DE EXPEDIENTE;;;;;;12.306.1002.1032.0000;Alimentação com dignidade e qualidade;36,39;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);FISCAL;10;ENSINO FUNDAMENTAL;NÃO INFORMADO;EF;;3.3.90.30.99;;110.000;GERAL;0;0;0;3.3.90.30.00;MATERIAL DE CONSUMO;0;
3500,54;-8944,34;0;12;306;1002;1032;0000;0;0;8944,34;8944,34;6445,82;6445,82;5443,8;5443,8;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020102;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;MATERIAL DE LIMPEZA E PRODUTOS DE HIGIENIZAÇÃO;Educação;MAIS EDUCAÇÃO;Alimentação e Nutrição;Alimentação com dignidade e qualidade;Alimentação com dignidade e qualidade;3.3.90.30.22;DEPARTAMENTO MUNICIPAL DE EDUCAÇÃO;01;02;22;53;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;01;TESOURO;00  ;Recursos Ordinarios;110;GERAL;000;GERAL;1002,02;2498,52;MATERIAL DE LIMPEZA E PRODUTOS DE HIGIENIZAÇÃO;;;;;;12.306.1002.1032.0000;Alimentação com dignidade e qualidade;36,39;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);FISCAL;10;ENSINO FUNDAMENTAL;NÃO INFORMADO;EF;;3.3.90.30.21;;110.000;GERAL;0;0;0;3.3.90.30.00;MATERIAL DE CONSUMO;0;
0;-1126,45;0;12;306;1002;1032;0000;0;0;1126,45;1126,45;1126,45;1126,45;1126,45;1126,45;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020102;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;MATERIAL PARA MANUTENÇÃO DE BENS IMÓVEIS;Educação;MAIS EDUCAÇÃO;Alimentação e Nutrição;Alimentação com dignidade e qualidade;Alimentação com dignidade e qualidade;3.3.90.30.24;DEPARTAMENTO MUNICIPAL DE EDUCAÇÃO;01;02;24;53;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;01;TESOURO;00  ;Recursos Ordinarios;110;GERAL;000;GERAL;0;0;MATERIAL PARA MANUTENÇÃO DE BENS IMÓVEIS;;;;;;12.306.1002.1032.0000;Alimentação com dignidade e qualidade;36,39;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);FISCAL;10;ENSINO FUNDAMENTAL;NÃO INFORMADO;EF;;3.3.90.30.99;;110.000;GERAL;0;0;0;3.3.90.30.00;MATERIAL DE CONSUMO;0;
72;-72;0;12;306;1002;1032;0000;0;0;72;72;0;0;0;0;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020102;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;MATERIAL ELÉTRICO E ELETRÔNICO;Educação;MAIS EDUCAÇÃO;Alimentação e Nutrição;Alimentação com dignidade e qualidade;Alimentação com dignidade e qualidade;3.3.90.30.26;DEPARTAMENTO MUNICIPAL DE EDUCAÇÃO;01;02;26;53;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;01;TESOURO;00  ;Recursos Ordinarios;110;GERAL;000;GERAL;0;72;MATERIAL ELÉTRICO E ELETRÔNICO;;;;;;12.306.1002.1032.0000;Alimentação com dignidade e qualidade;36,39;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);FISCAL;10;ENSINO FUNDAMENTAL;NÃO INFORMADO;EF;;3.3.90.30.99;;110.000;GERAL;0;0;0;3.3.90.30.00;MATERIAL DE CONSUMO;0;
1809,6;-5175,6;0;12;306;1002;1032;0000;0;0;5175,6;5175,6;3366;3366;3366;3366;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020102;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;OUTROS MATERIAIS DE CONSUMO;Educação;MAIS EDUCAÇÃO;Alimentação e Nutrição;Alimentação com dignidade e qualidade;Alimentação com dignidade e qualidade;3.3.90.30.99;DEPARTAMENTO MUNICIPAL DE EDUCAÇÃO;01;02;99;53;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;01;TESOURO;00  ;Recursos Ordinarios;110;GERAL;000;GERAL;0;1809,6;OUTROS MATERIAIS DE CONSUMO;;;;;;12.306.1002.1032.0000;Alimentação com dignidade e qualidade;36,39;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);FISCAL;10;ENSINO FUNDAMENTAL;NÃO INFORMADO;EF;;3.3.90.30.99;;110.000;GERAL;0;0;0;3.3.90.30.00;MATERIAL DE CONSUMO;0;
0;560000;560000;12;361;1002;1026;0000;560000;0;0;0;0;0;0;0;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020102;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;MATERIAL DE CONSUMO;Educação;MAIS EDUCAÇÃO;Ensino Fundamental;Avança Mais: Reforço e Recuperação da Aprendizagem;Avança Mais: Reforço e Recuperação da Aprendizagem;3.3.90.30.00;DEPARTAMENTO MUNICIPAL DE EDUCAÇÃO;01;02;00;65;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;01;TESOURO;00  ;Recursos Ordinarios;200;EDUCAÇÃO;001;EDUCACAO 25%;0;0;MATERIAL DE CONSUMO;;;;;;12.361.1002.1026.0000;Avança Mais: Reforço e Recuperação da Aprendizagem;59,92;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);FISCAL;10;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.30.00;;200.001;EDUCACAO 25%;292522,88;281792,76;10730,1200000001;3.3.90.30.00;MATERIAL DE CONSUMO;1001;
11869,52;-48949,81;0;12;361;1002;1026;0000;0;0;48949,81;48949,81;45336,8;45336,8;37080,29;37080,29;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020102;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;COMBUSTÍVEIS E LUBRIFICANTES AUTOMOTIVOS;Educação;MAIS EDUCAÇÃO;Ensino Fundamental;Avança Mais: Reforço e Recuperação da Aprendizagem;Avança Mais: Reforço e Recuperação da Aprendizagem;3.3.90.30.01;DEPARTAMENTO MUNICIPAL DE EDUCAÇÃO;01;02;01;65;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;01;TESOURO;00  ;Recursos Ordinarios;200;EDUCAÇÃO;001;EDUCACAO 25%;8256,51;3613,01;COMBUSTÍVEIS E LUBRIFICANTES AUTOMOTIVOS;;;;;;12.361.1002.1026.0000;Avança Mais: Reforço e Recuperação da Aprendizagem;59,92;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);FISCAL;10;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.30.01;;200.001;EDUCACAO 25%;0;0;0;3.3.90.30.00;MATERIAL DE CONSUMO;1001;
0;-2060,8;0;12;361;1002;1026;0000;0;0;2060,8;2060,8;2060,8;2060,8;2060,8;2060,8;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020102;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;GÁS ENGARRAFADO;Educação;MAIS EDUCAÇÃO;Ensino Fundamental;Avança Mais: Reforço e Recuperação da Aprendizagem;Avança Mais: Reforço e Recuperação da Aprendizagem;3.3.90.30.04;DEPARTAMENTO MUNICIPAL DE EDUCAÇÃO;01;02;04;65;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;01;TESOURO;00  ;Recursos Ordinarios;200;EDUCAÇÃO;001;EDUCACAO 25%;0;0;GÁS ENGARRAFADO;;;;;;12.361.1002.1026.0000;Avança Mais: Reforço e Recuperação da Aprendizagem;59,92;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);FISCAL;10;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.30.99;;200.001;EDUCACAO 25%;0;0;0;3.3.90.30.00;MATERIAL DE CONSUMO;1001;
7204,4;-15120;0;12;361;1002;1026;0000;0;0;15120;15120;8137,6;8137,6;7915,6;7915,6;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020102;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;GÊNEROS DE ALIMENTAÇÃO;Educação;MAIS EDUCAÇÃO;Ensino Fundamental;Avança Mais: Reforço e Recuperação da Aprendizagem;Avança Mais: Reforço e Recuperação da Aprendizagem;3.3.90.30.07;DEPARTAMENTO MUNICIPAL DE EDUCAÇÃO;01;02;07;65;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;01;TESOURO;00  ;Recursos Ordinarios;200;EDUCAÇÃO;001;EDUCACAO 25%;222;6982,4;GÊNEROS DE ALIMENTAÇÃO;;;;;;12.361.1002.1026.0000;Avança Mais: Reforço e Recuperação da Aprendizagem;59,92;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);FISCAL;10;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.30.07;;200.001;EDUCACAO 25%;0;0;0;3.3.90.30.00;MATERIAL DE CONSUMO;1001;
28858,46;-88226,8;0;12;361;1002;1026;0000;0;0;88226,8;88226,8;87156,8;87156,8;59368,34;59368,34;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020102;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;MATERIAL EDUCATIVO E ESPORTIVO;Educação;MAIS EDUCAÇÃO;Ensino Fundamental;Avança Mais: Reforço e Recuperação da Aprendizagem;Avança Mais: Reforço e Recuperação da Aprendizagem;3.3.90.30.14;DEPARTAMENTO MUNICIPAL DE EDUCAÇÃO;01;02;14;65;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;01;TESOURO;00  ;Recursos Ordinarios;200;EDUCAÇÃO;001;EDUCACAO 25%;27788,46;1070;MATERIAL EDUCATIVO E ESPORTIVO;;;;;;12.361.1002.1026.0000;Avança Mais: Reforço e Recuperação da Aprendizagem;59,92;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);FISCAL;10;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.30.14;;200.001;EDUCACAO 25%;0;0;0;3.3.90.30.00;MATERIAL DE CONSUMO;1001;
11014,93;-16502,28;0;12;361;1002;1026;0000;0;0;16502,28;16502,28;14172,78;14172,78;5487,35;5487,35;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020102;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;MATERIAL DE EXPEDIENTE;Educação;MAIS EDUCAÇÃO;Ensino Fundamental;Avança Mais: Reforço e Recuperação da Aprendizagem;Avança Mais: Reforço e Recuperação da Aprendizagem;3.3.90.30.16;DEPARTAMENTO MUNICIPAL DE EDUCAÇÃO;01;02;16;65;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;01;TESOURO;00  ;Recursos Ordinarios;200;EDUCAÇÃO;001;EDUCACAO 25%;8685,43;2329,5;MATERIAL DE EXPEDIENTE;;;;;;12.361.1002.1026.0000;Avança Mais: Reforço e Recuperação da Aprendizagem;59,92;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);FISCAL;10;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.30.16;;200.001;EDUCACAO 25%;0;0;0;3.3.90.30.00;MATERIAL DE CONSUMO;1001;
2958,53;-19405,72;0;12;361;1002;1026;0000;0;0;19405,72;19405,72;17862,97;17862,97;16447,19;16447,19;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020102;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;MATERIAL DE LIMPEZA E PRODUTOS DE HIGIENIZAÇÃO;Educação;MAIS EDUCAÇÃO;Ensino Fundamental;Avança Mais: Reforço e Recuperação da Aprendizagem;Avança Mais: Reforço e Recuperação da Aprendizagem;3.3.90.30.22;DEPARTAMENTO MUNICIPAL DE EDUCAÇÃO;01;02;22;65;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;01;TESOURO;00  ;Recursos Ordinarios;200;EDUCAÇÃO;001;EDUCACAO 25%;1415,78;1542,75;MATERIAL DE LIMPEZA E PRODUTOS DE HIGIENIZAÇÃO;;;;;;12.361.1002.1026.0000;Avança Mais: Reforço e Recuperação da Aprendizagem;59,92;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);FISCAL;10;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.30.21;;200.001;EDUCACAO 25%;0;0;0;3.3.90.30.00;MATERIAL DE CONSUMO;1001;
0;-345,93;0;12;361;1002;1026;0000;0;0;345,93;345,93;345,93;345,93;345,93;345,93;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020102;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;MATERIAL PARA MANUTENÇÃO DE BENS IMÓVEIS;Educação;MAIS EDUCAÇÃO;Ensino Fundamental;Avança Mais: Reforço e Recuperação da Aprendizagem;Avança Mais: Reforço e Recuperação da Aprendizagem;3.3.90.30.24;DEPARTAMENTO MUNICIPAL DE EDUCAÇÃO;01;02;24;65;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;01;TESOURO;00  ;Recursos Ordinarios;200;EDUCAÇÃO;001;EDUCACAO 25%;0;0;MATERIAL PARA MANUTENÇÃO DE BENS IMÓVEIS;;;;;;12.361.1002.1026.0000;Avança Mais: Reforço e Recuperação da Aprendizagem;59,92;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);FISCAL;10;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.30.99;;200.001;EDUCACAO 25%;0;0;0;3.3.90.30.00;MATERIAL DE CONSUMO;1001;
2397,75;-11138,65;0;12;361;1002;1026;0000;0;0;11138,65;11138,65;11028,1;11028,1;8740,9;8740,9;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020102;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;MATERIAL ELÉTRICO E ELETRÔNICO;Educação;MAIS EDUCAÇÃO;Ensino Fundamental;Avança Mais: Reforço e Recuperação da Aprendizagem;Avança Mais: Reforço e Recuperação da Aprendizagem;3.3.90.30.26;DEPARTAMENTO MUNICIPAL DE EDUCAÇÃO;01;02;26;65;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;01;TESOURO;00  ;Recursos Ordinarios;200;EDUCAÇÃO;001;EDUCACAO 25%;2287,2;110,55;MATERIAL ELÉTRICO E ELETRÔNICO;;;;;;12.361.1002.1026.0000;Avança Mais: Reforço e Recuperação da Aprendizagem;59,92;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);FISCAL;10;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.30.99;;200.001;EDUCACAO 25%;0;0;0;3.3.90.30.00;MATERIAL DE CONSUMO;1001;
1006,32;-1006,32;0;12;361;1002;1026;0000;0;0;1006,32;1006,32;0;0;0;0;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020102;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;MATERIAL DE PROTEÇÃO E SEGURANÇA;Educação;MAIS EDUCAÇÃO;Ensino Fundamental;Avança Mais: Reforço e Recuperação da Aprendizagem;Avança Mais: Reforço e Recuperação da Aprendizagem;3.3.90.30.28;DEPARTAMENTO MUNICIPAL DE EDUCAÇÃO;01;02;28;65;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;01;TESOURO;00  ;Recursos Ordinarios;200;EDUCAÇÃO;001;EDUCACAO 25%;0;1006,32;MATERIAL DE PROTEÇÃO E SEGURANÇA;;;;;;12.361.1002.1026.0000;Avança Mais: Reforço e Recuperação da Aprendizagem;59,92;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);FISCAL;10;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.30.99;;200.001;EDUCACAO 25%;0;0;0;3.3.90.30.00;MATERIAL DE CONSUMO;1001;
7136,12;-79691,56;0;12;361;1002;1026;0000;0;0;79691,56;79691,56;78076,48;78076,48;72555,44;72555,44;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020102;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;MATERIAL PARA MANUTENÇÃO DE VEÍCULOS;Educação;MAIS EDUCAÇÃO;Ensino Fundamental;Avança Mais: Reforço e Recuperação da Aprendizagem;Avança Mais: Reforço e Recuperação da Aprendizagem;3.3.90.30.39;DEPARTAMENTO MUNICIPAL DE EDUCAÇÃO;01;02;39;65;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;01;TESOURO;00  ;Recursos Ordinarios;200;EDUCAÇÃO;001;EDUCACAO 25%;5521,04;1615,08;MATERIAL PARA MANUTENÇÃO DE VEÍCULOS;;;;;;12.361.1002.1026.0000;Avança Mais: Reforço e Recuperação da Aprendizagem;59,92;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);FISCAL;10;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.30.39;;200.001;EDUCACAO 25%;0;0;0;3.3.90.30.00;MATERIAL DE CONSUMO;1001;
16066,7;-53131,7;0;12;361;1002;1026;0000;0;0;53131,7;53131,7;46484;46484;37065;37065;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020102;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;OUTROS MATERIAIS DE CONSUMO;Educação;MAIS EDUCAÇÃO;Ensino Fundamental;Avança Mais: Reforço e Recuperação da Aprendizagem;Avança Mais: Reforço e Recuperação da Aprendizagem;3.3.90.30.99;DEPARTAMENTO MUNICIPAL DE EDUCAÇÃO;01;02;99;65;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;01;TESOURO;00  ;Recursos Ordinarios;200;EDUCAÇÃO;001;EDUCACAO 25%;9419;6647,7;OUTROS MATERIAIS DE CONSUMO;;;;;;12.361.1002.1026.0000;Avança Mais: Reforço e Recuperação da Aprendizagem;59,92;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);FISCAL;10;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.30.99;;200.001;EDUCACAO 25%;0;0;0;3.3.90.30.00;MATERIAL DE CONSUMO;1001;
0;100000;100000;12;361;1002;1028;0000;100000;0;0;0;0;0;0;0;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020102;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;MATERIAL DE CONSUMO;Educação;MAIS EDUCAÇÃO;Ensino Fundamental;Pequenos Leitores, Grandes Sonhos;Pequenos Leitores, Grandes Sonhos;3.3.90.30.00;DEPARTAMENTO MUNICIPAL DE EDUCAÇÃO;01;02;00;81;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;01;TESOURO;00  ;Recursos Ordinarios;200;EDUCAÇÃO;001;EDUCACAO 25%;0;0;MATERIAL DE CONSUMO;;;;;;12.361.1002.1028.0000;Pequenos Leitores, Grandes Sonhos;0;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);FISCAL;10;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.30.00;;200.001;EDUCACAO 25%;3645,75;0;3645,75;3.3.90.30.00;MATERIAL DE CONSUMO;0;
0;200000;200000;12;365;1002;1024;0000;250000;-50000;0;0;0;0;0;0;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020102;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;MATERIAL DE CONSUMO;Educação;MAIS EDUCAÇÃO;Educação Infantil;Reformulação do currículo integrado, com atividades extracur;Reformulação do currículo integrado, com atividades extracur;3.3.90.30.00;DEPARTAMENTO MUNICIPAL DE EDUCAÇÃO;01;02;00;90;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;01;TESOURO;00  ;Recursos Ordinarios;200;EDUCAÇÃO;001;EDUCACAO 25%;0;0;MATERIAL DE CONSUMO;0;50000;-50000;;;12.365.1002.1024.0000;Reformulação do currículo integrado, com atividades extracurriculares diversificadas;39,94;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);FISCAL;10;PRÉ ESCOLA;NÃO INFORMADO;PE;;3.3.90.30.00;;200.001;EDUCACAO 25%;84751,25;79884,53;4866,71999999999;3.3.90.30.00;MATERIAL DE CONSUMO;1001;
0;-1059,8;0;12;365;1002;1024;0000;0;0;1059,8;1059,8;1059,8;1059,8;1059,8;1059,8;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020102;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;GÁS ENGARRAFADO;Educação;MAIS EDUCAÇÃO;Educação Infantil;Reformulação do currículo integrado, com atividades extracur;Reformulação do currículo integrado, com atividades extracur;3.3.90.30.04;DEPARTAMENTO MUNICIPAL DE EDUCAÇÃO;01;02;04;90;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;01;TESOURO;00  ;Recursos Ordinarios;200;EDUCAÇÃO;001;EDUCACAO 25%;0;0;GÁS ENGARRAFADO;;;;;;12.365.1002.1024.0000;Reformulação do currículo integrado, com atividades extracurriculares diversificadas;39,94;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);FISCAL;10;PRÉ ESCOLA;NÃO INFORMADO;PE;;3.3.90.30.99;;200.001;EDUCACAO 25%;0;0;0;3.3.90.30.00;MATERIAL DE CONSUMO;1001;
0;-7085,05;0;12;365;1002;1024;0000;0;0;7085,05;7085,05;7085,05;7085,05;7085,05;7085,05;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020102;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;GÊNEROS DE ALIMENTAÇÃO;Educação;MAIS EDUCAÇÃO;Educação Infantil;Reformulação do currículo integrado, com atividades extracur;Reformulação do currículo integrado, com atividades extracur;3.3.90.30.07;DEPARTAMENTO MUNICIPAL DE EDUCAÇÃO;01;02;07;90;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;01;TESOURO;00  ;Recursos Ordinarios;200;EDUCAÇÃO;001;EDUCACAO 25%;0;0;GÊNEROS DE ALIMENTAÇÃO;;;;;;12.365.1002.1024.0000;Reformulação do currículo integrado, com atividades extracurriculares diversificadas;39,94;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);FISCAL;10;PRÉ ESCOLA;NÃO INFORMADO;PE;;3.3.90.30.07;;200.001;EDUCACAO 25%;0;0;0;3.3.90.30.00;MATERIAL DE CONSUMO;1001;
5680,99;-26862,5;0;12;365;1002;1024;0000;0;0;26862,5;26862,5;26862,5;26862,5;21181,51;21181,51;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020102;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;MATERIAL EDUCATIVO E ESPORTIVO;Educação;MAIS EDUCAÇÃO;Educação Infantil;Reformulação do currículo integrado, com atividades extracur;Reformulação do currículo integrado, com atividades extracur;3.3.90.30.14;DEPARTAMENTO MUNICIPAL DE EDUCAÇÃO;01;02;14;90;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;01;TESOURO;00  ;Recursos Ordinarios;200;EDUCAÇÃO;001;EDUCACAO 25%;5680,99;0;MATERIAL EDUCATIVO E ESPORTIVO;;;;;;12.365.1002.1024.0000;Reformulação do currículo integrado, com atividades extracurriculares diversificadas;39,94;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);FISCAL;10;PRÉ ESCOLA;NÃO INFORMADO;PE;;3.3.90.30.14;;200.001;EDUCACAO 25%;0;0;0;3.3.90.30.00;MATERIAL DE CONSUMO;1001;
