EMPRESA;PKEMP;EMPENHO;TIPO;DATA_EMPENHO;VALOR_EMPENHO;FORNECEDOR;HISTORICO;FICHA;CONTRATO;CODLO;CODLO_NOME;FUNCIONAL;PROGRAMA_NOME;CATEC;CATEC_NOME;MES_CRONOGRAMA;VALOR_MES;LIQUIDADO_MES;FONGRUPO;FONGRUPO_NOME;FONCODIGO;FONCODIGO_NOME;FONRO;FONRO_NOME;VINGRUPO;VINCODIGO;VINCODIGONOME;CLASSIFICACAO_SCPI;CLASSIFICACAO_MSC;FONTE_STN;CATEC_STN;CLASSIFICACAO_SCPINOME;CLASSIFICACAO_MSCNOME;FONTE_STNNOME;DESIS_FONTE_STN;DESDIS_COMPFR_STN;
1;977;25;ES;05/01/2026;32000;CPFL-CIA.PAULISTA FORÇA E LUZ;EMPENHO POR ESTIMATIVA DO MEDIDOR CÓDIGO: 4001969997 POÇO ARTESIANO JARDIM FLAMBOYANT;277;;020108;DEPARTAMENTO MUNICIPAL DE PLANEJAMENTO URBANO, OBRAS, SANEAM;17.512.1006.1010.0000;ACESSO À ÁGUA E SANEAMENTO;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;2;2666,67;2244,46;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;977;25;ES;05/01/2026;32000;CPFL-CIA.PAULISTA FORÇA E LUZ;EMPENHO POR ESTIMATIVA DO MEDIDOR CÓDIGO: 4001969997 POÇO ARTESIANO JARDIM FLAMBOYANT;277;;020108;DEPARTAMENTO MUNICIPAL DE PLANEJAMENTO URBANO, OBRAS, SANEAM;17.512.1006.1010.0000;ACESSO À ÁGUA E SANEAMENTO;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;3;2666,67;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;977;25;ES;05/01/2026;32000;CPFL-CIA.PAULISTA FORÇA E LUZ;EMPENHO POR ESTIMATIVA DO MEDIDOR CÓDIGO: 4001969997 POÇO ARTESIANO JARDIM FLAMBOYANT;277;;020108;DEPARTAMENTO MUNICIPAL DE PLANEJAMENTO URBANO, OBRAS, SANEAM;17.512.1006.1010.0000;ACESSO À ÁGUA E SANEAMENTO;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;4;2666,67;2081,19;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;977;25;ES;05/01/2026;32000;CPFL-CIA.PAULISTA FORÇA E LUZ;EMPENHO POR ESTIMATIVA DO MEDIDOR CÓDIGO: 4001969997 POÇO ARTESIANO JARDIM FLAMBOYANT;277;;020108;DEPARTAMENTO MUNICIPAL DE PLANEJAMENTO URBANO, OBRAS, SANEAM;17.512.1006.1010.0000;ACESSO À ÁGUA E SANEAMENTO;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;5;2666,67;2444,41;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;977;25;ES;05/01/2026;32000;CPFL-CIA.PAULISTA FORÇA E LUZ;EMPENHO POR ESTIMATIVA DO MEDIDOR CÓDIGO: 4001969997 POÇO ARTESIANO JARDIM FLAMBOYANT;277;;020108;DEPARTAMENTO MUNICIPAL DE PLANEJAMENTO URBANO, OBRAS, SANEAM;17.512.1006.1010.0000;ACESSO À ÁGUA E SANEAMENTO;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;6;2666,67;3003,79;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;977;25;ES;05/01/2026;32000;CPFL-CIA.PAULISTA FORÇA E LUZ;EMPENHO POR ESTIMATIVA DO MEDIDOR CÓDIGO: 4001969997 POÇO ARTESIANO JARDIM FLAMBOYANT;277;;020108;DEPARTAMENTO MUNICIPAL DE PLANEJAMENTO URBANO, OBRAS, SANEAM;17.512.1006.1010.0000;ACESSO À ÁGUA E SANEAMENTO;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;7;2666,67;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;977;25;ES;05/01/2026;32000;CPFL-CIA.PAULISTA FORÇA E LUZ;EMPENHO POR ESTIMATIVA DO MEDIDOR CÓDIGO: 4001969997 POÇO ARTESIANO JARDIM FLAMBOYANT;277;;020108;DEPARTAMENTO MUNICIPAL DE PLANEJAMENTO URBANO, OBRAS, SANEAM;17.512.1006.1010.0000;ACESSO À ÁGUA E SANEAMENTO;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;8;2666,67;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;977;25;ES;05/01/2026;32000;CPFL-CIA.PAULISTA FORÇA E LUZ;EMPENHO POR ESTIMATIVA DO MEDIDOR CÓDIGO: 4001969997 POÇO ARTESIANO JARDIM FLAMBOYANT;277;;020108;DEPARTAMENTO MUNICIPAL DE PLANEJAMENTO URBANO, OBRAS, SANEAM;17.512.1006.1010.0000;ACESSO À ÁGUA E SANEAMENTO;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;9;2666,67;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;977;25;ES;05/01/2026;32000;CPFL-CIA.PAULISTA FORÇA E LUZ;EMPENHO POR ESTIMATIVA DO MEDIDOR CÓDIGO: 4001969997 POÇO ARTESIANO JARDIM FLAMBOYANT;277;;020108;DEPARTAMENTO MUNICIPAL DE PLANEJAMENTO URBANO, OBRAS, SANEAM;17.512.1006.1010.0000;ACESSO À ÁGUA E SANEAMENTO;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;10;2666,67;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;977;25;ES;05/01/2026;32000;CPFL-CIA.PAULISTA FORÇA E LUZ;EMPENHO POR ESTIMATIVA DO MEDIDOR CÓDIGO: 4001969997 POÇO ARTESIANO JARDIM FLAMBOYANT;277;;020108;DEPARTAMENTO MUNICIPAL DE PLANEJAMENTO URBANO, OBRAS, SANEAM;17.512.1006.1010.0000;ACESSO À ÁGUA E SANEAMENTO;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;11;2666,67;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;977;25;ES;05/01/2026;32000;CPFL-CIA.PAULISTA FORÇA E LUZ;EMPENHO POR ESTIMATIVA DO MEDIDOR CÓDIGO: 4001969997 POÇO ARTESIANO JARDIM FLAMBOYANT;277;;020108;DEPARTAMENTO MUNICIPAL DE PLANEJAMENTO URBANO, OBRAS, SANEAM;17.512.1006.1010.0000;ACESSO À ÁGUA E SANEAMENTO;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;12;2666,63;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;978;26;ES;05/01/2026;10;CPFL-CIA.PAULISTA FORÇA E LUZ;EMPENHO POR ESTIMATIVA DO MEDIDOR CÓDIGO: 41352874 POÇO MONTE SERENO;277;;020108;DEPARTAMENTO MUNICIPAL DE PLANEJAMENTO URBANO, OBRAS, SANEAM;17.512.1006.1010.0000;ACESSO À ÁGUA E SANEAMENTO;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;1;0,83;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;978;26;ES;05/01/2026;10;CPFL-CIA.PAULISTA FORÇA E LUZ;EMPENHO POR ESTIMATIVA DO MEDIDOR CÓDIGO: 41352874 POÇO MONTE SERENO;277;;020108;DEPARTAMENTO MUNICIPAL DE PLANEJAMENTO URBANO, OBRAS, SANEAM;17.512.1006.1010.0000;ACESSO À ÁGUA E SANEAMENTO;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;1;0,83;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;978;26;ES;05/01/2026;10;CPFL-CIA.PAULISTA FORÇA E LUZ;EMPENHO POR ESTIMATIVA DO MEDIDOR CÓDIGO: 41352874 POÇO MONTE SERENO;277;;020108;DEPARTAMENTO MUNICIPAL DE PLANEJAMENTO URBANO, OBRAS, SANEAM;17.512.1006.1010.0000;ACESSO À ÁGUA E SANEAMENTO;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;2;0,83;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;978;26;ES;05/01/2026;10;CPFL-CIA.PAULISTA FORÇA E LUZ;EMPENHO POR ESTIMATIVA DO MEDIDOR CÓDIGO: 41352874 POÇO MONTE SERENO;277;;020108;DEPARTAMENTO MUNICIPAL DE PLANEJAMENTO URBANO, OBRAS, SANEAM;17.512.1006.1010.0000;ACESSO À ÁGUA E SANEAMENTO;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;2;0,83;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;978;26;ES;05/01/2026;10;CPFL-CIA.PAULISTA FORÇA E LUZ;EMPENHO POR ESTIMATIVA DO MEDIDOR CÓDIGO: 41352874 POÇO MONTE SERENO;277;;020108;DEPARTAMENTO MUNICIPAL DE PLANEJAMENTO URBANO, OBRAS, SANEAM;17.512.1006.1010.0000;ACESSO À ÁGUA E SANEAMENTO;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;3;0,83;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;978;26;ES;05/01/2026;10;CPFL-CIA.PAULISTA FORÇA E LUZ;EMPENHO POR ESTIMATIVA DO MEDIDOR CÓDIGO: 41352874 POÇO MONTE SERENO;277;;020108;DEPARTAMENTO MUNICIPAL DE PLANEJAMENTO URBANO, OBRAS, SANEAM;17.512.1006.1010.0000;ACESSO À ÁGUA E SANEAMENTO;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;3;0,83;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;978;26;ES;05/01/2026;10;CPFL-CIA.PAULISTA FORÇA E LUZ;EMPENHO POR ESTIMATIVA DO MEDIDOR CÓDIGO: 41352874 POÇO MONTE SERENO;277;;020108;DEPARTAMENTO MUNICIPAL DE PLANEJAMENTO URBANO, OBRAS, SANEAM;17.512.1006.1010.0000;ACESSO À ÁGUA E SANEAMENTO;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;4;0,83;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;978;26;ES;05/01/2026;10;CPFL-CIA.PAULISTA FORÇA E LUZ;EMPENHO POR ESTIMATIVA DO MEDIDOR CÓDIGO: 41352874 POÇO MONTE SERENO;277;;020108;DEPARTAMENTO MUNICIPAL DE PLANEJAMENTO URBANO, OBRAS, SANEAM;17.512.1006.1010.0000;ACESSO À ÁGUA E SANEAMENTO;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;4;0,83;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;978;26;ES;05/01/2026;10;CPFL-CIA.PAULISTA FORÇA E LUZ;EMPENHO POR ESTIMATIVA DO MEDIDOR CÓDIGO: 41352874 POÇO MONTE SERENO;277;;020108;DEPARTAMENTO MUNICIPAL DE PLANEJAMENTO URBANO, OBRAS, SANEAM;17.512.1006.1010.0000;ACESSO À ÁGUA E SANEAMENTO;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;5;0,83;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;978;26;ES;05/01/2026;10;CPFL-CIA.PAULISTA FORÇA E LUZ;EMPENHO POR ESTIMATIVA DO MEDIDOR CÓDIGO: 41352874 POÇO MONTE SERENO;277;;020108;DEPARTAMENTO MUNICIPAL DE PLANEJAMENTO URBANO, OBRAS, SANEAM;17.512.1006.1010.0000;ACESSO À ÁGUA E SANEAMENTO;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;5;0,83;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;978;26;ES;05/01/2026;10;CPFL-CIA.PAULISTA FORÇA E LUZ;EMPENHO POR ESTIMATIVA DO MEDIDOR CÓDIGO: 41352874 POÇO MONTE SERENO;277;;020108;DEPARTAMENTO MUNICIPAL DE PLANEJAMENTO URBANO, OBRAS, SANEAM;17.512.1006.1010.0000;ACESSO À ÁGUA E SANEAMENTO;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;6;0,83;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;978;26;ES;05/01/2026;10;CPFL-CIA.PAULISTA FORÇA E LUZ;EMPENHO POR ESTIMATIVA DO MEDIDOR CÓDIGO: 41352874 POÇO MONTE SERENO;277;;020108;DEPARTAMENTO MUNICIPAL DE PLANEJAMENTO URBANO, OBRAS, SANEAM;17.512.1006.1010.0000;ACESSO À ÁGUA E SANEAMENTO;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;6;0,83;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;978;26;ES;05/01/2026;10;CPFL-CIA.PAULISTA FORÇA E LUZ;EMPENHO POR ESTIMATIVA DO MEDIDOR CÓDIGO: 41352874 POÇO MONTE SERENO;277;;020108;DEPARTAMENTO MUNICIPAL DE PLANEJAMENTO URBANO, OBRAS, SANEAM;17.512.1006.1010.0000;ACESSO À ÁGUA E SANEAMENTO;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;7;0,83;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;978;26;ES;05/01/2026;10;CPFL-CIA.PAULISTA FORÇA E LUZ;EMPENHO POR ESTIMATIVA DO MEDIDOR CÓDIGO: 41352874 POÇO MONTE SERENO;277;;020108;DEPARTAMENTO MUNICIPAL DE PLANEJAMENTO URBANO, OBRAS, SANEAM;17.512.1006.1010.0000;ACESSO À ÁGUA E SANEAMENTO;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;7;0,83;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;978;26;ES;05/01/2026;10;CPFL-CIA.PAULISTA FORÇA E LUZ;EMPENHO POR ESTIMATIVA DO MEDIDOR CÓDIGO: 41352874 POÇO MONTE SERENO;277;;020108;DEPARTAMENTO MUNICIPAL DE PLANEJAMENTO URBANO, OBRAS, SANEAM;17.512.1006.1010.0000;ACESSO À ÁGUA E SANEAMENTO;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;8;0,83;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;978;26;ES;05/01/2026;10;CPFL-CIA.PAULISTA FORÇA E LUZ;EMPENHO POR ESTIMATIVA DO MEDIDOR CÓDIGO: 41352874 POÇO MONTE SERENO;277;;020108;DEPARTAMENTO MUNICIPAL DE PLANEJAMENTO URBANO, OBRAS, SANEAM;17.512.1006.1010.0000;ACESSO À ÁGUA E SANEAMENTO;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;8;0,83;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;978;26;ES;05/01/2026;10;CPFL-CIA.PAULISTA FORÇA E LUZ;EMPENHO POR ESTIMATIVA DO MEDIDOR CÓDIGO: 41352874 POÇO MONTE SERENO;277;;020108;DEPARTAMENTO MUNICIPAL DE PLANEJAMENTO URBANO, OBRAS, SANEAM;17.512.1006.1010.0000;ACESSO À ÁGUA E SANEAMENTO;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;9;0,83;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;978;26;ES;05/01/2026;10;CPFL-CIA.PAULISTA FORÇA E LUZ;EMPENHO POR ESTIMATIVA DO MEDIDOR CÓDIGO: 41352874 POÇO MONTE SERENO;277;;020108;DEPARTAMENTO MUNICIPAL DE PLANEJAMENTO URBANO, OBRAS, SANEAM;17.512.1006.1010.0000;ACESSO À ÁGUA E SANEAMENTO;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;9;0,83;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;978;26;ES;05/01/2026;10;CPFL-CIA.PAULISTA FORÇA E LUZ;EMPENHO POR ESTIMATIVA DO MEDIDOR CÓDIGO: 41352874 POÇO MONTE SERENO;277;;020108;DEPARTAMENTO MUNICIPAL DE PLANEJAMENTO URBANO, OBRAS, SANEAM;17.512.1006.1010.0000;ACESSO À ÁGUA E SANEAMENTO;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;10;0,83;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;978;26;ES;05/01/2026;10;CPFL-CIA.PAULISTA FORÇA E LUZ;EMPENHO POR ESTIMATIVA DO MEDIDOR CÓDIGO: 41352874 POÇO MONTE SERENO;277;;020108;DEPARTAMENTO MUNICIPAL DE PLANEJAMENTO URBANO, OBRAS, SANEAM;17.512.1006.1010.0000;ACESSO À ÁGUA E SANEAMENTO;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;10;0,83;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;978;26;ES;05/01/2026;10;CPFL-CIA.PAULISTA FORÇA E LUZ;EMPENHO POR ESTIMATIVA DO MEDIDOR CÓDIGO: 41352874 POÇO MONTE SERENO;277;;020108;DEPARTAMENTO MUNICIPAL DE PLANEJAMENTO URBANO, OBRAS, SANEAM;17.512.1006.1010.0000;ACESSO À ÁGUA E SANEAMENTO;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;11;0,83;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;978;26;ES;05/01/2026;10;CPFL-CIA.PAULISTA FORÇA E LUZ;EMPENHO POR ESTIMATIVA DO MEDIDOR CÓDIGO: 41352874 POÇO MONTE SERENO;277;;020108;DEPARTAMENTO MUNICIPAL DE PLANEJAMENTO URBANO, OBRAS, SANEAM;17.512.1006.1010.0000;ACESSO À ÁGUA E SANEAMENTO;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;11;0,83;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;978;26;ES;05/01/2026;10;CPFL-CIA.PAULISTA FORÇA E LUZ;EMPENHO POR ESTIMATIVA DO MEDIDOR CÓDIGO: 41352874 POÇO MONTE SERENO;277;;020108;DEPARTAMENTO MUNICIPAL DE PLANEJAMENTO URBANO, OBRAS, SANEAM;17.512.1006.1010.0000;ACESSO À ÁGUA E SANEAMENTO;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;12;0,87;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;978;26;ES;05/01/2026;10;CPFL-CIA.PAULISTA FORÇA E LUZ;EMPENHO POR ESTIMATIVA DO MEDIDOR CÓDIGO: 41352874 POÇO MONTE SERENO;277;;020108;DEPARTAMENTO MUNICIPAL DE PLANEJAMENTO URBANO, OBRAS, SANEAM;17.512.1006.1010.0000;ACESSO À ÁGUA E SANEAMENTO;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;12;0,87;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;979;27;ES;05/01/2026;150000;CPFL-CIA.PAULISTA FORÇA E LUZ;EMPENHO POR ESTIMATIVA DO MEDIDOR CÓDIGO: 17982995 ETE RECALQUE;277;;020108;DEPARTAMENTO MUNICIPAL DE PLANEJAMENTO URBANO, OBRAS, SANEAM;17.512.1006.1010.0000;ACESSO À ÁGUA E SANEAMENTO;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;1;12500;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;979;27;ES;05/01/2026;150000;CPFL-CIA.PAULISTA FORÇA E LUZ;EMPENHO POR ESTIMATIVA DO MEDIDOR CÓDIGO: 17982995 ETE RECALQUE;277;;020108;DEPARTAMENTO MUNICIPAL DE PLANEJAMENTO URBANO, OBRAS, SANEAM;17.512.1006.1010.0000;ACESSO À ÁGUA E SANEAMENTO;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;2;12500;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;979;27;ES;05/01/2026;150000;CPFL-CIA.PAULISTA FORÇA E LUZ;EMPENHO POR ESTIMATIVA DO MEDIDOR CÓDIGO: 17982995 ETE RECALQUE;277;;020108;DEPARTAMENTO MUNICIPAL DE PLANEJAMENTO URBANO, OBRAS, SANEAM;17.512.1006.1010.0000;ACESSO À ÁGUA E SANEAMENTO;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;3;12500;22496,43;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;979;27;ES;05/01/2026;150000;CPFL-CIA.PAULISTA FORÇA E LUZ;EMPENHO POR ESTIMATIVA DO MEDIDOR CÓDIGO: 17982995 ETE RECALQUE;277;;020108;DEPARTAMENTO MUNICIPAL DE PLANEJAMENTO URBANO, OBRAS, SANEAM;17.512.1006.1010.0000;ACESSO À ÁGUA E SANEAMENTO;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;4;12500;20707,73;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;979;27;ES;05/01/2026;150000;CPFL-CIA.PAULISTA FORÇA E LUZ;EMPENHO POR ESTIMATIVA DO MEDIDOR CÓDIGO: 17982995 ETE RECALQUE;277;;020108;DEPARTAMENTO MUNICIPAL DE PLANEJAMENTO URBANO, OBRAS, SANEAM;17.512.1006.1010.0000;ACESSO À ÁGUA E SANEAMENTO;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;5;12500;28493,83;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;979;27;ES;05/01/2026;150000;CPFL-CIA.PAULISTA FORÇA E LUZ;EMPENHO POR ESTIMATIVA DO MEDIDOR CÓDIGO: 17982995 ETE RECALQUE;277;;020108;DEPARTAMENTO MUNICIPAL DE PLANEJAMENTO URBANO, OBRAS, SANEAM;17.512.1006.1010.0000;ACESSO À ÁGUA E SANEAMENTO;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;6;12500;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
